player_id,draft_round,draft_position,draft_year,position_cleaned,year,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_yards,kick_return_touchdowns,punt_return_yards,punt_return_touchdowns,total_passing_fantasy_points,total_rushing_fantasy_points,total_receiving_fantasy_points,total_other_fantasy_points,total_combined_fantasy_points
18182,5,126,1970,QB,1970,0,2,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18182,5,126,1970,QB,1971,84,178,1120,51.33333333,5,13,0,0,3,6,0,0,0,0,0,0,0,0,0,48.8,0.6,0,0,49.4
18182,5,126,1970,QB,1972,65,137,1050,57.03333333,3,9,0,0,6,15,2,0,0,0,0,0,0,0,0,42,13.5,0,0,55.5
18182,5,126,1970,QB,1973,10,27,194,68.78,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,0,0,0,15.76
18182,5,126,1970,QB,1974,41,74,580,49.94285714,5,7,0,0,5,-2,0,0,0,0,0,0,0,0,0,39.2,-0.2,0,0,39
18182,5,126,1970,QB,1975,128,233,1562,65.60909091,9,14,0,0,6,38,0,0,0,0,0,0,0,0,0,88.48,3.8,0,0,92.28
18182,5,126,1970,QB,1976,128,270,1931,69.05,11,13,0,0,13,51,0,0,0,0,0,0,0,0,0,117.24,5.1,0,0,122.34
4310,5,144,2005,TE,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13379,,,,RB,1968,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,72,0,0,0,0,1.7,0,0,1.7
11755,2,49,2001,RB,2001,0,1,0,2.329411765,0,0,0,0,44,323,1,10,7,44,1,78,0,0,0,0,38.3,17.4,0,55.7
11755,2,49,2001,RB,2002,0,0,0,0,0,0,0,0,106,421,5,24,18,169,0,153,0,0,0,0,72.1,34.9,0,107
11755,2,49,2001,RB,2003,0,0,0,0,0,0,0,0,46,190,4,13,11,101,0,209,0,0,0,0,43,21.1,0,64.1
11755,2,49,2001,RB,2004,0,1,0,0,0,1,0,0,105,559,2,20,19,136,0,284,0,0,0,-2,67.9,32.6,0,98.5
11755,2,49,2001,RB,2005,0,0,0,0,0,0,0,0,272,1025,9,103,70,563,2,0,0,0,0,0,156.5,138.3,0,294.8
11755,2,49,2001,RB,2006,0,0,0,0,0,0,0,0,114,434,2,16,10,74,0,0,0,0,0,0,55.4,17.4,0,72.8
11755,2,49,2001,RB,2007,0,0,0,0,0,0,0,0,144,549,3,34,28,247,0,0,0,0,0,0,72.9,52.7,0,125.6
11755,2,49,2001,RB,2008,0,0,0,0,0,0,0,0,80,363,4,0,0,0,0,0,0,0,0,0,60.3,0,0,60.3
11755,2,49,2001,RB,2009,0,0,0,0,0,0,0,0,25,86,0,0,0,0,0,6,0,0,0,0,8.6,0,0,8.6
24331,,,,TE,1994,0,0,0,0,0,0,0,0,0,0,0,6,5,31,0,0,0,0,0,0,0,8.1,0,8.1
24331,,,,TE,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,4,102,1990,TE,1990,0,0,0,0,0,0,0,0,0,0,0,0,12,157,0,0,0,0,0,0,0,27.7,0,27.7
9175,4,102,1990,TE,1991,0,0,0,0,0,0,0,0,1,1,0,0,24,264,3,0,0,0,0,0,0.1,68.4,0,68.5
9175,4,102,1990,TE,1992,0,0,0,0,0,0,0,0,0,0,0,82,55,595,2,0,0,0,0,0,0,126.5,0,126.5
9175,4,102,1990,TE,1993,0,0,0,0,0,0,0,0,0,0,0,73,42,604,4,0,0,0,0,0,0,126.4,0,126.4
9175,4,102,1990,TE,1994,0,0,0,0,0,0,0,0,0,0,0,44,26,337,3,0,0,0,0,0,0,77.7,0,77.7
9175,4,102,1990,TE,1995,0,0,0,0,0,0,0,0,0,0,0,99,62,751,1,0,0,0,0,0,0,143.1,0,143.1
9175,4,102,1990,TE,1996,0,0,0,0,0,0,0,0,0,0,0,60,30,349,1,0,0,0,0,0,0,70.9,0,70.9
9175,4,102,1990,TE,1997,0,0,0,0,0,0,0,0,0,0,0,36,20,201,1,0,0,0,0,0,0,46.1,0,46.1
9175,4,102,1990,TE,1998,0,0,0,0,0,0,0,0,0,0,0,55,43,412,2,3,0,0,0,0,0,96.2,0,96.2
9175,4,102,1990,TE,1999,0,0,0,0,0,0,0,0,0,0,0,51,40,414,1,0,0,0,0,0,0,87.4,0,87.4
9175,4,102,1990,TE,2000,0,0,0,0,0,0,0,0,0,0,0,56,39,306,5,0,0,0,0,0,0,99.6,0,99.6
9175,4,102,1990,TE,2001,0,0,0,0,0,0,0,0,0,0,0,25,15,141,2,0,0,0,0,0,0,41.1,0,41.1
24698,,,,WR,2015,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,27,0,9,0,0,0,4.4,0,4.4
2657,,,,RB,1970,0,0,0,0,0,0,0,0,1,-8,0,0,0,0,0,44,0,0,0,0,-0.8,0,0,-0.8
2657,,,,RB,1971,0,0,0,0,0,0,0,0,11,47,0,0,0,0,0,330,0,0,0,0,4.7,0,0,4.7
2657,,,,RB,1972,0,0,0,0,0,0,0,0,36,127,2,0,5,64,0,473,0,0,0,0,24.7,11.4,0,36.1
2657,,,,RB,1973,0,0,0,0,0,0,0,0,161,537,0,0,22,187,0,0,0,0,0,0,53.7,40.7,0,94.4
2657,,,,RB,1974,0,0,0,0,0,0,0,0,125,458,4,0,29,194,2,9,0,0,0,0,69.8,60.4,0,130.2
2657,,,,RB,1975,0,0,0,0,0,0,0,0,16,45,1,0,2,23,0,126,0,0,0,0,10.5,4.3,0,14.8
18011,5,143,2015,TE,2015,0,0,0,0,0,0,0,0,0,0,0,18,12,111,0,12,0,0,0,0,0,23.1,0,23.1
18011,5,143,2015,TE,2016,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,3.3,0,3.3
10730,7,180,1981,RB,1981,0,0,0,0,0,0,0,0,111,398,10,0,6,31,1,60,0,0,0,0,99.8,15.1,0,114.9
10730,7,180,1981,RB,1982,0,0,0,0,0,0,0,0,86,243,3,0,5,41,0,0,0,0,0,0,42.3,9.1,0,51.4
10730,7,180,1981,RB,1983,0,0,0,0,0,0,0,0,152,499,2,0,32,243,0,0,0,0,0,0,61.9,56.3,0,118.2
10730,7,180,1981,RB,1984,0,0,0,0,0,0,0,0,50,225,1,0,15,101,1,0,0,0,0,0,28.5,31.1,0,59.6
7483,13,337,1975,WR,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0
1477,1,1,1977,RB,1977,0,0,0,0,0,0,0,0,148,436,1,0,11,88,0,0,0,0,0,0,49.6,19.8,0,69.4
1477,1,1,1977,RB,1978,0,0,0,0,0,0,0,0,185,679,6,0,15,122,0,0,0,0,0,0,103.9,27.2,0,131.1
1477,1,1,1977,RB,1979,0,0,0,0,0,0,0,0,341,1464,9,0,27,260,2,0,0,0,0,0,200.4,65,0,265.4
1477,1,1,1977,RB,1980,0,0,0,0,0,0,0,0,174,599,2,0,38,292,1,0,0,0,0,0,71.9,73.2,0,145.1
1477,1,1,1977,RB,1981,0,0,0,0,0,0,0,0,30,80,0,0,8,92,0,0,0,0,0,0,8,17.2,0,25.2
1477,1,1,1977,RB,1982,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,10,0,0,0,0,0.6,0,0,0.6
6203,6,162,1968,WR,1969,0,0,0,0,0,0,0,0,0,0,0,0,9,141,1,0,0,0,0,0,0,29.1,0,29.1
6203,6,162,1968,WR,1970,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,6.3,0,6.3
19449,3,82,2010,WR,2010,0,0,0,0,0,0,0,0,0,0,0,63,35,467,2,628,0,60,0,0,0,93.7,0,93.7
19449,3,82,2010,WR,2011,1,1,15,9.891666667,0,0,0,0,0,0,0,51,28,369,2,93,0,22,0,0.6,0,76.9,0,77.5
19449,3,82,2010,WR,2012,0,0,0,0,0,0,0,0,1,4,0,75,44,626,1,27,0,93,0,0,0.4,112.6,0,113
19449,3,82,2010,WR,2013,0,0,0,0,0,0,0,0,1,25,0,113,67,740,6,268,0,0,0,0,2.5,177,0,179.5
19449,3,82,2010,WR,2014,0,0,0,0,0,0,0,0,8,44,0,156,108,1450,9,54,0,11,0,0,4.4,307,0,311.4
19449,3,82,2010,WR,2015,0,0,0,0,0,0,0,0,3,29,0,160,92,1365,6,13,0,103,0,0,2.9,264.5,0,267.4
19449,3,82,2010,WR,2016,0,0,0,0,0,0,0,0,1,4,0,137,79,1032,5,0,0,0,0,0,0.4,212.2,0,212.6
19449,3,82,2010,WR,2017,0,0,0,0,0,0,0,0,0,0,0,72,37,460,2,0,0,-2,0,0,0,95,0,95
18159,11,87,1964,QB,1966,0,0,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,-0.5
18159,11,87,1964,QB,1967,21,44,228,55.125,3,2,0,0,11,42,2,0,0,0,0,0,0,0,0,23.12,16.2,0,0,39.32
18159,11,87,1964,QB,1968,30,67,361,57.38333333,1,7,0,0,9,12,0,0,0,0,0,0,0,0,0,6.44,1.2,0,0,7.64
9462,,,,RB,2015,0,0,0,0,0,0,0,0,17,52,0,7,6,27,0,0,0,76,0,0,5.2,8.7,0,13.9
15927,13,313,1972,RB,1973,0,0,0,0,0,0,0,0,14,41,0,0,0,0,0,78,0,0,0,0,4.1,0,0,4.1
15927,13,313,1972,RB,1974,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,133,0,0,0,0,1.3,0,0,1.3
15927,13,313,1972,RB,1975,0,0,0,0,0,0,0,0,4,12,1,0,0,0,0,21,0,0,0,0,7.2,0,0,7.2
15927,13,313,1972,RB,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15927,13,313,1972,RB,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
1244,3,71,1999,WR,1999,0,0,0,0,0,0,0,0,0,0,0,7,2,19,0,0,0,0,0,0,0,3.9,0,3.9
1244,3,71,1999,WR,2000,0,0,0,0,0,0,0,0,1,-2,0,7,4,42,0,0,0,0,0,0,-0.2,8.2,0,8
1244,3,71,1999,WR,2002,0,0,0,0,0,0,0,0,0,0,0,80,50,689,4,15,0,93,0,0,0,142.9,0,142.9
1244,3,71,1999,WR,2003,0,0,0,0,0,0,0,0,0,0,0,29,15,151,1,0,0,0,0,0,0,36.1,0,36.1
4103,,,,TE,2009,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1.2,0,1.2
4103,,,,TE,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,,,,TE,2011,0,0,0,0,0,0,0,0,0,0,0,8,4,57,0,0,0,0,0,0,0,9.7,0,9.7
24188,1,10,2005,WR,2005,0,0,0,0,0,0,0,0,0,0,0,57,29,350,1,0,0,0,0,0,0,70,0,70
24188,1,10,2005,WR,2006,0,0,0,0,0,0,0,0,0,0,0,18,8,99,1,0,0,0,0,0,0,23.9,0,23.9
24188,1,10,2005,WR,2007,0,0,0,0,0,0,0,0,0,0,0,23,7,90,0,0,0,0,0,0,0,16,0,16
24188,1,10,2005,WR,2010,0,0,0,0,0,0,0,0,1,0,0,131,74,834,5,0,0,0,0,0,0,187.4,0,187.4
24188,1,10,2005,WR,2011,0,0,0,0,0,0,0,0,0,0,0,38,18,236,1,0,0,0,0,0,0,47.6,0,47.6
17195,10,251,1970,QB,1970,6,14,59,25.6,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0.36,0.5,0,0,0.86
17195,10,251,1970,QB,1971,1,5,39,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44,0,0,0,-0.44
17195,10,251,1970,QB,1972,1,4,9,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.36
17858,4,126,2011,RB,2011,0,0,0,0,0,0,0,0,13,21,0,1,1,7,0,0,0,0,0,0,2.1,1.7,0,3.8
17858,4,126,2011,RB,2012,0,0,0,0,0,0,0,0,110,437,4,36,17,140,0,0,0,0,0,0,67.7,31,0,98.7
17858,4,126,2011,RB,2013,1,1,30,7.41875,0,0,0,0,176,697,1,57,36,272,0,0,0,0,0,1.2,75.7,63.2,0,140.1
17858,4,126,2011,RB,2014,0,0,0,0,0,0,0,0,33,141,1,15,11,92,0,34,0,0,0,0,20.1,20.2,0,40.3
17858,4,126,2011,RB,2015,0,0,0,0,0,0,0,0,70,313,1,63,47,388,2,20,0,0,0,0,37.3,97.8,0,135.1
17858,4,126,2011,RB,2016,0,0,0,0,0,0,0,0,131,722,3,74,58,388,2,0,0,0,0,0,90.2,108.8,0,199
17858,4,126,2011,RB,2017,0,0,0,0,0,0,0,0,102,454,2,26,20,158,0,0,0,0,0,0,57.4,35.8,0,93.2
13550,,,,WR,2009,0,0,0,0,0,0,0,0,1,-1,0,38,20,178,0,106,0,0,0,0,-0.1,37.8,0,37.7
2569,14,357,1970,WR,1970,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,5.8,0,5.8
21260,30,353,1952,RB,1952,0,0,0,0,0,0,0,0,33,95,0,0,5,76,0,0,0,0,0,0,9.5,12.6,0,22.1
13005,5,117,1989,RB,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13005,5,117,1989,RB,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,8,202,1992,WR,1992,0,0,0,0,0,0,0,0,1,-1,0,4,3,18,0,251,0,101,0,0,-0.1,4.8,0,4.7
1887,8,202,1992,WR,1993,0,0,0,0,0,0,0,0,5,28,1,6,5,36,0,163,0,90,0,0,8.8,8.6,0,17.4
13415,15,115,1963,QB,1964,9,18,55,21.15,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8,0,0,0,-1.8
13415,15,115,1963,QB,1969,61,115,845,64.38333333,9,11,0,0,10,50,0,0,0,0,0,0,0,0,0,65.8,5,0,0,70.8
13415,15,115,1963,QB,1970,112,238,1340,50.48181818,7,11,0,0,7,42,1,0,0,0,0,0,0,0,0,73.6,10.2,0,0,83.8
13415,15,115,1963,QB,1971,143,269,1957,69.05714286,11,15,0,0,13,29,1,0,0,0,0,0,0,0,0,114.28,8.9,0,0,123.18
13415,15,115,1963,QB,1972,71,138,973,35.67142857,3,7,0,0,7,20,0,0,0,0,0,0,0,0,0,42.92,2,0,0,44.92
6257,1,3,2005,WR,2005,0,0,0,0,0,0,0,0,0,0,0,59,32,512,3,0,0,0,0,0,0,101.2,0,101.2
6257,1,3,2005,WR,2006,0,0,0,0,0,0,0,0,3,7,0,125,61,884,6,0,0,0,0,0,0.7,185.4,0,186.1
6257,1,3,2005,WR,2007,0,0,0,0,0,0,0,0,0,0,0,154,80,1289,16,0,0,0,0,0,0,304.9,0,304.9
6257,1,3,2005,WR,2008,0,0,0,0,0,0,0,0,0,0,0,138,55,873,3,0,0,0,0,0,0,160.3,0,160.3
6257,1,3,2005,WR,2009,0,1,0,2.084210526,0,0,0,0,0,0,0,109,51,836,5,0,0,0,0,0,0,164.6,0,164.6
6257,1,3,2005,WR,2010,0,0,0,0,0,0,0,0,1,4,0,116,62,1068,8,0,0,0,0,0,0.4,216.8,0,217.2
6257,1,3,2005,WR,2011,0,0,0,0,0,0,0,0,0,0,0,34,15,181,0,0,0,0,0,0,0,33.1,0,33.1
6257,1,3,2005,WR,2012,0,0,0,0,0,0,0,0,0,0,0,35,18,199,1,0,0,0,0,0,0,43.9,0,43.9
16593,3,20,1948,RB,1950,0,0,0,0,0,0,0,0,50,134,1,0,1,78,1,0,0,0,0,0,19.4,14.8,0,34.2
16593,3,20,1948,RB,1951,0,0,0,0,0,0,0,0,27,56,1,0,2,43,0,0,0,0,0,0,11.6,6.3,0,17.9
20928,,,,TE,2005,0,0,0,0,0,0,0,0,0,0,0,12,7,42,0,0,0,0,0,0,0,11.2,0,11.2
20928,,,,TE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20928,,,,TE,2008,0,0,0,0,0,0,0,0,0,0,0,10,5,49,0,0,0,0,0,0,0,9.9,0,9.9
20928,,,,TE,2009,0,0,0,0,0,0,0,0,0,0,0,10,4,38,0,0,0,0,0,0,0,7.8,0,7.8
20928,,,,TE,2010,0,0,0,0,0,0,0,0,0,0,0,17,7,40,0,26,0,0,0,0,0,11,0,11
20928,,,,TE,2011,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,2.2,0,2.2
20928,,,,TE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17509,4,103,2015,QB,2016,75,133,809,59.13333333,3,7,13,79,5,19,0,0,0,0,0,0,0,0,0,23.36,1.9,0,0,25.26
22024,2,62,2011,RB,2011,0,0,0,0,0,0,0,0,165,581,0,16,12,72,1,0,0,0,0,0,58.1,25.2,0,83.3
22024,2,62,2011,RB,2012,0,0,0,0,0,0,0,0,91,325,4,22,15,156,0,0,0,0,0,0,56.5,30.6,0,87.1
22024,2,62,2011,RB,2013,0,0,0,0,0,0,0,0,109,406,4,17,15,63,2,0,0,0,0,0,64.6,33.3,0,97.9
22024,2,62,2011,RB,2014,0,0,0,0,0,0,0,0,44,168,2,19,13,121,0,0,0,0,0,0,28.8,25.1,0,53.9
7723,12,306,1972,WR,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604,3,99,2009,WR,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,3,101,1994,WR,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,3,101,1994,WR,1995,0,0,0,0,0,0,0,0,0,0,0,21,12,167,1,0,0,0,0,0,0,34.7,0,34.7
7060,3,101,1994,WR,1996,0,0,0,0,0,0,0,0,0,0,0,22,10,145,1,0,0,74,0,0,0,30.5,0,30.5
7060,3,101,1994,WR,1997,0,0,0,0,0,0,0,0,0,0,0,10,4,39,0,0,0,15,0,0,0,7.9,0,7.9
574,2,22,1961,TE,1962,0,0,0,0,0,0,0,0,0,0,0,0,31,490,6,0,0,0,0,0,0,116,0,116
574,2,22,1961,TE,1963,0,0,0,0,0,0,0,0,0,0,0,0,34,373,6,0,0,0,0,0,0,107.3,0,107.3
574,2,22,1961,TE,1964,0,0,0,0,0,0,0,0,0,0,0,0,34,686,8,0,0,0,0,0,0,150.6,0,150.6
574,2,22,1961,TE,1965,0,0,0,0,0,0,0,0,0,0,0,0,24,416,4,0,0,0,0,0,0,89.6,0,89.6
574,2,22,1961,TE,1966,0,0,0,0,0,0,0,0,0,0,0,0,26,379,5,0,0,0,0,0,0,93.9,0,93.9
574,2,22,1961,TE,1967,0,0,0,0,0,0,0,0,0,0,0,0,20,295,5,0,0,0,0,0,0,79.5,0,79.5
574,2,22,1961,TE,1968,0,0,0,0,0,0,0,0,3,14,0,0,11,189,0,0,0,0,0,0,1.4,29.9,0,31.3
574,2,22,1961,TE,1969,0,0,0,0,0,0,0,0,1,1,0,0,19,307,0,0,0,0,0,0,0.1,49.7,0,49.8
574,2,22,1961,TE,1970,0,0,0,0,0,0,0,0,0,0,0,0,8,108,1,0,0,0,0,0,0,24.8,0,24.8
17571,,,,RB,1966,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2
17571,,,,RB,1967,0,0,0,0,0,0,0,0,87,317,0,0,13,103,0,0,0,0,0,0,31.7,23.3,0,55
17571,,,,RB,1968,0,0,0,0,0,0,0,0,123,450,2,0,28,291,0,0,0,0,0,0,57,57.1,0,114.1
17571,,,,RB,1969,0,0,0,0,0,0,0,0,45,148,2,0,17,143,1,0,0,43,0,0,26.8,37.3,0,64.1
15679,,,,WR,2009,0,0,0,0,0,0,0,0,0,0,0,23,12,158,0,0,0,0,0,0,0,27.8,0,27.8
15679,,,,WR,2010,0,0,0,0,0,0,0,0,0,0,0,26,16,322,1,0,0,0,0,0,0,54.2,0,54.2
15679,,,,WR,2011,0,0,0,0,0,0,0,0,0,0,0,46,34,324,4,0,0,0,0,0,0,90.4,0,90.4
15679,,,,WR,2012,0,0,0,0,0,0,0,0,0,0,0,8,1,6,0,0,0,0,0,0,0,1.6,0,1.6
6824,,,,RB,1953,0,0,0,0,0,0,0,0,52,134,0,0,15,86,0,0,0,0,0,0,13.4,23.6,0,37
6824,,,,RB,1954,0,0,0,0,0,0,0,0,83,276,0,0,41,398,0,0,0,0,0,0,27.6,80.8,0,108.4
6824,,,,RB,1955,0,0,0,0,0,0,0,0,192,859,4,0,22,153,0,0,0,0,0,0,109.9,37.3,0,147.2
6824,,,,RB,1956,0,0,0,0,0,0,0,0,99,367,0,0,22,214,0,0,0,0,0,0,36.7,43.4,0,80.1
6824,,,,RB,1957,0,1,0,4.4,0,0,0,0,59,216,1,0,15,107,1,0,0,0,0,0,27.6,31.7,0,59.3
6824,,,,RB,1958,0,1,0,5.657142857,0,0,0,0,59,268,1,0,12,121,0,0,0,0,0,0,32.8,24.1,0,56.9
6824,,,,RB,1960,0,0,0,0,0,0,0,0,130,449,4,0,23,187,2,0,0,0,0,0,68.9,53.7,0,122.6
23159,6,145,1986,RB,1986,0,0,0,0,0,0,0,0,52,218,3,0,17,177,2,0,0,0,0,0,39.8,46.7,0,86.5
23159,6,145,1986,RB,1987,0,0,0,0,0,0,0,0,21,113,0,0,8,45,0,0,0,0,0,0,11.3,12.5,0,23.8
23159,6,145,1986,RB,1989,0,0,0,0,0,0,0,0,5,10,1,0,0,0,0,0,0,0,0,0,7,0,0,7
12962,,,,TE,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,3,65,1974,RB,1974,0,0,0,0,0,0,0,0,9,22,0,0,4,24,0,59,0,0,0,0,2.2,6.4,0,8.6
3127,3,65,1974,RB,1975,0,0,0,0,0,0,0,0,157,696,2,0,14,175,2,38,0,0,0,0,81.6,43.5,0,125.1
3127,3,65,1974,RB,1976,0,0,0,0,0,0,0,0,196,858,3,0,28,218,0,14,0,0,0,0,103.8,49.8,0,153.6
3127,3,65,1974,RB,1977,0,0,0,0,0,0,0,0,85,338,4,0,11,116,1,0,0,0,0,0,57.8,28.6,0,86.4
3127,3,65,1974,RB,1978,0,0,0,0,0,0,0,0,225,924,5,0,31,275,1,0,0,0,0,0,122.4,64.5,0,186.9
3127,3,65,1974,RB,1979,0,0,0,0,0,0,0,0,144,625,1,0,15,102,0,0,0,0,0,0,68.5,25.2,0,93.7
3127,3,65,1974,RB,1980,0,0,0,0,0,0,0,0,145,720,3,0,39,364,0,0,0,0,0,0,90,75.4,0,165.4
3127,3,65,1974,RB,1981,0,0,0,0,0,0,0,0,105,446,0,0,18,92,0,0,0,0,0,0,44.6,27.2,0,71.8
3127,3,65,1974,RB,1982,0,0,0,0,0,0,0,0,53,155,0,0,17,136,0,0,0,0,0,0,15.5,30.6,0,46.1
3127,3,65,1974,RB,1983,0,0,0,0,0,0,0,0,57,249,0,0,8,49,1,0,0,0,0,0,24.9,18.9,0,43.8
3127,3,65,1974,RB,1984,0,0,0,0,0,0,0,0,32,91,0,0,9,63,0,0,0,0,0,0,9.1,15.3,0,24.4
20689,2,61,2003,TE,2003,0,0,0,0,0,0,0,0,0,0,0,51,30,364,1,0,0,0,0,0,0,72.4,0,72.4
20689,2,61,2003,TE,2004,0,0,0,0,0,0,0,0,0,0,0,71,43,477,6,0,0,0,0,0,0,126.7,0,126.7
20689,2,61,2003,TE,2005,0,0,0,0,0,0,0,0,0,0,0,107,61,682,3,0,0,0,0,0,0,147.2,0,147.2
20689,2,61,2003,TE,2006,0,0,0,0,0,0,0,0,0,0,0,80,53,642,5,0,0,0,0,0,0,147.2,0,147.2
20689,2,61,2003,TE,2007,0,0,0,0,0,0,0,0,0,0,0,43,22,236,1,0,0,0,0,0,0,51.6,0,51.6
20689,2,61,2003,TE,2008,0,0,0,0,0,0,0,0,0,0,0,68,40,315,3,0,0,0,0,0,0,89.5,0,89.5
20689,2,61,2003,TE,2009,0,0,0,0,0,0,0,0,0,0,0,3,2,31,0,0,0,0,0,0,0,5.1,0,5.1
3247,4,100,1979,RB,1979,0,0,0,0,0,0,0,0,63,295,2,0,15,181,2,149,0,0,0,0,41.5,45.1,0,86.6
3247,4,100,1979,RB,1980,0,0,0,0,0,0,0,0,248,957,9,0,26,243,1,0,0,0,0,0,149.7,56.3,0,206
3247,4,100,1979,RB,1981,0,0,0,0,0,0,0,0,156,542,4,0,55,421,2,0,0,0,0,0,78.2,109.1,0,187.3
3247,4,100,1979,RB,1982,0,0,0,0,0,0,0,0,57,190,1,0,14,115,1,0,0,0,0,0,25,31.5,0,56.5
3247,4,100,1979,RB,1983,0,0,0,0,0,0,0,0,19,63,1,0,3,24,0,200,0,0,0,0,12.3,5.4,0,17.7
3247,4,100,1979,RB,1984,0,0,0,0,0,0,0,0,77,276,3,0,12,87,0,0,0,0,0,0,45.6,20.7,0,66.3
3247,4,100,1979,RB,1985,0,0,0,0,0,0,0,0,11,46,0,0,5,24,0,115,0,0,0,0,4.6,7.4,0,12
4954,5,140,2005,WR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18196,2,63,2012,WR,2012,0,0,0,0,0,0,0,0,0,0,0,32,19,298,3,0,0,108,0,0,0,66.8,0,66.8
18196,2,63,2012,WR,2013,0,0,0,0,0,0,0,0,0,0,0,78,41,611,6,0,0,237,0,0,0,138.1,0,138.1
18196,2,63,2012,WR,2014,0,0,0,0,0,0,0,0,0,0,0,127,71,938,3,0,0,0,0,0,0,182.8,0,182.8
18196,2,63,2012,WR,2015,0,0,0,0,0,0,0,0,0,0,0,90,57,797,8,0,0,0,0,0,0,184.7,0,184.7
16948,5,138,2002,TE,2002,0,0,0,0,0,0,0,0,0,0,0,15,5,49,0,0,0,0,0,0,0,9.9,0,9.9
16948,5,138,2002,TE,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16948,5,138,2002,TE,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16948,5,138,2002,TE,2006,0,0,0,0,0,0,0,0,0,0,0,6,5,65,0,0,0,0,0,0,0,11.5,0,11.5
16948,5,138,2002,TE,2007,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0,0,0,0,0,0,3.3,0,3.3
16948,5,138,2002,TE,2008,0,0,0,0,0,0,0,0,0,0,0,12,8,56,1,0,0,0,0,0,0,19.6,0,19.6
16948,5,138,2002,TE,2009,0,0,0,0,0,0,0,0,0,0,0,6,3,16,0,0,0,0,0,0,0,4.6,0,4.6
6093,,,,WR,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,,,,WR,2000,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,35,0,0,0,0,0,1.6,0,1.6
6013,29,232,1962,RB,1962,0,1,0,0,0,1,0,0,27,100,0,0,9,112,1,229,0,0,0,-2,10,26.2,0,34.2
6013,29,232,1962,RB,1963,0,0,0,0,0,0,0,0,11,21,0,0,1,8,0,0,0,0,0,0,2.1,1.8,0,3.9
